Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Pais_Venta,CLIENTE_NOMBRE_PII,CLIENTE_EMAIL_PII,CLIENTE_EDAD_PII,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Latitud_Tienda,Longitud_Tienda,Browser_User_Agent,ID_Session_Web,Flag_Fraude,Version_Esquema,Ref_S3_TXT
TXN-602820,2025-11-27T15:01:21.169222,STORE-004,SKU-00022,Colombia,Josue Castañeda,user_2820_wrong_mail,38.0,COP,3415816.6,463575.11,4100.0,Crypto,True,App,8.18,-82.1842,14.4125,Mozilla/5.0... (Simulado),0x5b31c4ec,0,v2.4.1,TXN-602820.txt
TXN-602821,2025-08-22T15:01:21.197360,STORE-008,SKU-00080,UK,Null User,user_2821@uk.com,43.0,GBP,1172.16,167.45,0.79,Unknown,True,Store,8.8,-11.0938,2.7213,Mozilla/5.0... (Simulado),0x63cf34ff,0,v2.4.1,TXN-602821.txt
TXN-602822,2025-09-22T15:01:21.219907,STORE-005,SKU-00077,México,Josue Castañeda,user_2822@méxico.com,35.0,MXN,22700.47,2594.34,17.5,Crypto,0,Social,27.54,-60.9658,-6.6681,Mozilla/5.0... (Simulado),0x482507a9,1,v2.4.1,TXN-602822.txt
TXN-602823,2025-10-02T15:01:21.239111,STORE-010,SKU-00013,México,---,user_2823@méxico.com,43.0,MXN,22909.46,2618.22,17.5,Cash,Si,Web,49.24,79.8751,134.5219,Mozilla/5.0... (Simulado),0x33c03ee5,0,v2.4.1,TXN-602823.txt
TXN-602824,2025-11-06T15:01:21.256315,STORE-018,SKU-00054,UK,Null User,user_2824@uk.com,42.0,GBP,704.67,100.67,0.79,Credit Card,1,Store,41.26,2.7356,-116.1656,Mozilla/5.0... (Simulado),0x7eb32dd5,0,v2.4.1,TXN-602824.txt
TXN-602825,2025-05-28T15:01:21.274538,STORE-016,SKU-00049,Colombia,Null User,user_2825_wrong_mail,33.0,COP,2587190.2,351118.67,4100.0,N/A,Si,Social,8.31,71.7646,162.3137,Mozilla/5.0... (Simulado),0xd8435672,1,v2.4.1,TXN-602825.txt
TXN-602826,2025-05-03T15:01:21.300142,STORE-006,SKU-00063,UK,Müller S.,user_2826@uk.com,,GBP,595.87,85.12,0.79,Unknown,0,Social,23.25,39.6203,82.5633,Mozilla/5.0... (Simulado),0x9f16bea2,0,v2.4.1,TXN-602826.txt
TXN-602827,2025-06-08T15:01:21.320587,STORE-004,SKU-00098,Colombia,Müller S.,user_2827@colombia.com,13.0,COP,6036413.6,819227.56,4100.0,Cash,1,Store,39.6,86.2597,90.478,Mozilla/5.0... (Simulado),0x3829d35c,0,v2.4.1,TXN-602827.txt
TXN-602828,2025-11-22T15:01:21.341714,STORE-018,SKU-00047,UK,Ángel Niño,user_2828@uk.com,,GBP,704.49,100.64,0.79,N/A,0,App,36.31,-7.7449,163.5784,Mozilla/5.0... (Simulado),0xfb48b8ce,0,v2.4.1,TXN-602828.txt
TXN-602829,2025-12-18T15:01:21.361940,STORE-019,SKU-00005,USA,Null User,user_2829@usa.com,28.0,USD,629.16,31.46,1.0,N/A,False,Web,24.69,-59.8906,-83.5348,Mozilla/5.0... (Simulado),0xe65832fe,0,v2.4.1,TXN-602829.txt
TXN-602830,2025-05-13T15:01:21.378082,STORE-011,SKU-00144,USA,Müller S.,user_2830@usa.com,32.0,USD,248.58,12.43,1.0,Credit Card,No,Store,15.65,18.1727,-111.976,Mozilla/5.0... (Simulado),0xa945ccde,0,v2.4.1,TXN-602830.txt
TXN-602831,2025-10-29T15:01:21.402711,STORE-014,SKU-00035,USA,Müller S.,user_2831@usa.com,24.0,EUR,483.2,24.16,1.0,N/A,True,App,37.78,-55.1818,41.7996,Mozilla/5.0... (Simulado),0x51c91c8,1,v2.4.1,TXN-602831.txt
TXN-602832,2025-09-07T15:01:21.425202,STORE-016,SKU-ERROR-8548,Colombia,Null User,user_2832_wrong_mail,31.0,COP,574000.0,77900.0,4100.0,Crypto,0,Store,15.65,35.7135,131.9357,Mozilla/5.0... (Simulado),0xa1cbcdb7,0,v2.4.1,TXN-602832.txt
TXN-602833,2025-12-14T15:01:21.449892,STORE-013,SKU-00112,USA,Müller S.,user_2833@usa.com,38.0,USD,1196.51,59.83,1.0,Credit Card,Si,Store,40.78,-8.2889,-135.4443,Mozilla/5.0... (Simulado),0x2f3eb230,0,v2.4.1,TXN-602833.txt
TXN-602834,2025-10-28T15:01:21.467932,STORE-010,SKU-00137,México,Ángel Niño,user_2834@méxico.com,,MXN,26985.28,3084.03,17.5,Cash,No,App,7.58,27.0619,-166.0216,Mozilla/5.0... (Simulado),0x2861481e,0,v2.4.1,TXN-602834.txt
TXN-602835,2025-11-21T15:01:21.487059,STORE-011,SKU-00103,USA,Josue Castañeda,user_2835@usa.com,38.0,USD,520.02,26.0,1.0,Crypto,1,App,5.76,40.9393,-40.6939,Mozilla/5.0... (Simulado),0xb582bbb3,1,v2.4.1,TXN-602835.txt
TXN-602836,2025-03-17T15:01:21.505883,STORE-007,SKU-00024,España,Josue Castañeda,user_2836@españa.com,40.0,EUR,1289.09,193.36,0.92,N/A,True,Store,49.08,42.341,89.8794,Mozilla/5.0... (Simulado),0x63106cc3,0,v2.4.1,TXN-602836.txt
TXN-602837,2025-08-24T15:01:21.524628,STORE-005,SKU-00013,México,Josue Castañeda,user_2837@méxico.com,33.0,MXN,22909.46,2618.22,17.5,N/A,False,Store,14.59,46.7401,-32.7129,Mozilla/5.0... (Simulado),0x7d260b34,0,v2.4.1,TXN-602837.txt
TXN-602838,2025-09-26T15:01:21.545118,STORE-007,SKU-00108,España,Müller S.,user_2838@españa.com,46.0,EUR,918.09,137.71,0.92,Credit Card,0,Web,43.84,48.2996,143.4138,Mozilla/5.0... (Simulado),0x6637eb0a,0,v2.4.1,TXN-602838.txt
TXN-602839,2025-10-03T15:01:21.566178,STORE-006,SKU-00123,UK,---,user_2839@uk.com,44.0,GBP,188.94,26.99,0.79,N/A,No,App,10.15,60.9139,145.0929,Mozilla/5.0... (Simulado),0x6089662,0,v2.4.1,TXN-602839.txt
TXN-602840,2026-02-17T15:01:21.586050,STORE-010,SKU-00076,México,Josue Castañeda,user_2840@méxico.com,30.0,MXN,15135.36,1729.76,17.5,Cash,Si,Social,48.56,20.389,-79.6216,Mozilla/5.0... (Simulado),0x736de93a,0,v2.4.1,TXN-602840.txt
TXN-602841,2025-03-05T15:01:21.608066,STORE-014,SKU-00014,USA,---,user_2841@usa.com,38.0,USD,1466.46,73.32,1.0,N/A,1,Social,9.77,85.5364,-74.3968,Mozilla/5.0... (Simulado),0x145690c4,0,v2.4.1,TXN-602841.txt
TXN-602842,2025-07-30T15:01:21.628907,STORE-008,SKU-00075,UK,Null User,user_2842_wrong_mail,28.0,GBP,211.96,30.28,0.79,Unknown,No,Store,41.64,-10.873,60.1139,Mozilla/5.0... (Simulado),0x214306fe,0,v2.4.1,TXN-602842.txt
TXN-602843,2025-06-10T15:01:21.648201,STORE-011,SKU-00072,USA,Josue Castañeda,user_2843@usa.com,30.0,USD,1513.13,75.66,1.0,Credit Card,True,Web,25.22,58.2793,-39.1043,Mozilla/5.0... (Simulado),0x27109bce,0,v2.4.1,TXN-602843.txt
TXN-602844,2025-06-02T15:01:21.667082,STORE-004,SKU-00136,Colombia,---,user_2844@colombia.com,29.0,COP,6007082.2,815246.87,4100.0,Cash,0,Store,49.79,5.2293,-22.9943,Mozilla/5.0... (Simulado),0x68962349,0,v2.4.1,TXN-602844.txt
TXN-602845,2025-05-07T15:01:21.687757,STORE-016,SKU-00007,Colombia,Josue Castañeda,user_2845@colombia.com,38.0,COP,2508839.2,340485.32,4100.0,Unknown,False,Store,10.36,47.4784,135.28,Mozilla/5.0... (Simulado),0x1172d0a6,0,v2.4.1,TXN-602845.txt
TXN-602846,2025-08-09T15:01:21.707642,STORE-012,SKU-00056,México,Müller S.,user_2846@méxico.com,39.0,MXN,18695.46,2136.62,17.5,N/A,1,Store,24.32,-31.1978,130.5347,Mozilla/5.0... (Simulado),0xbab4d83f,0,v2.4.1,TXN-602846.txt
TXN-602847,2025-04-24T15:01:21.726013,STORE-019,SKU-00098,USA,---,user_2847@usa.com,,USD,1472.3,73.61,1.0,Credit Card,False,Store,32.03,-81.5235,164.2253,Mozilla/5.0... (Simulado),0xc060270,0,v2.4.1,TXN-602847.txt
TXN-602848,2025-11-29T15:01:21.747889,STORE-014,SKU-00110,USA,---,user_2848@usa.com,37.0,USD,413.15,20.66,1.0,Cash,0,App,21.47,62.9394,28.4468,Mozilla/5.0... (Simulado),0xbf9252cd,0,v2.4.1,TXN-602848.txt
TXN-602849,2025-12-25T15:01:21.766378,STORE-003,SKU-00008,Colombia,Ángel Niño,user_2849_wrong_mail,28.0,COP,2895256.0,392927.6,4100.0,Crypto,No,App,21.58,44.5208,-106.6742,Mozilla/5.0... (Simulado),0x98b79277,0,v2.4.1,TXN-602849.txt
TXN-602850,2025-03-17T15:01:21.786270,STORE-012,SKU-00097,México,Josue Castañeda,user_2850@méxico.com,26.0,MXN,9087.78,1038.6,17.5,N/A,True,App,39.02,88.8375,115.5052,Mozilla/5.0... (Simulado),0x10055761,0,v2.4.1,TXN-602850.txt
TXN-602851,2025-05-15T15:01:21.808835,STORE-006,SKU-00134,UK,---,user_2851@uk.com,,GBP,218.66,31.24,0.79,Unknown,False,Store,38.98,10.9766,62.749,Mozilla/5.0... (Simulado),0x7131de7f,1,v2.4.1,TXN-602851.txt
TXN-602852,2025-03-07T15:01:21.830232,STORE-002,SKU-00015,USA,Müller S.,user_2852@usa.com,34.0,USD,752.12,37.61,1.0,N/A,True,App,15.45,-35.6103,31.7797,Mozilla/5.0... (Simulado),0xd40e58a5,0,v2.4.1,TXN-602852.txt
TXN-602853,2025-11-14T15:01:21.852306,STORE-005,SKU-00031,México,---,user_2853@méxico.com,36.0,MXN,28861.0,3298.4,17.5,Cash,0,App,34.46,-70.1199,-83.5021,Mozilla/5.0... (Simulado),0xbbf5a6a6,0,v2.4.1,TXN-602853.txt
TXN-602854,2025-12-04T15:01:21.868747,STORE-009,SKU-00127,USA,Josue Castañeda,user_2854@usa.com,,USD,1196.38,59.82,1.0,N/A,0,Web,30.41,19.5143,43.0062,Mozilla/5.0... (Simulado),0x46ad6393,1,v2.4.1,TXN-602854.txt
TXN-602855,2025-03-18T15:01:21.885314,STORE-019,SKU-00140,USA,Josue Castañeda,user_2855@usa.com,26.0,USD,1221.19,61.06,1.0,Credit Card,1,Store,24.98,-11.8999,49.3254,Mozilla/5.0... (Simulado),0x150de7a9,0,v2.4.1,TXN-602855.txt
TXN-602856,2025-04-09T15:01:21.906620,STORE-009,SKU-00136,USA,---,user_2856@usa.com,40.0,USD,1465.14,73.26,1.0,Crypto,1,Social,6.42,-28.7653,-168.4183,Mozilla/5.0... (Simulado),0x59034602,0,v2.4.1,TXN-602856.txt
TXN-602857,2025-09-02T15:01:21.928068,STORE-010,SKU-00064,México,Ángel Niño,user_2857@méxico.com,,MXN,26664.82,3047.41,17.5,Cash,Si,Social,42.74,20.5089,76.1782,Mozilla/5.0... (Simulado),0xfcc5e7db,0,v2.4.1,TXN-602857.txt
TXN-602858,2025-03-23T15:01:21.951474,STORE-012,SKU-00069,México,Null User,user_2858@méxico.com,28.0,MXN,4216.2,481.85,17.5,Crypto,No,Social,39.31,-25.1423,-122.0236,Mozilla/5.0... (Simulado),0x5edbf7d9,0,v2.4.1,TXN-602858.txt
TXN-602859,2025-09-23T15:01:21.969802,STORE-011,SKU-00106,USA,Null User,user_2859@usa.com,34.0,USD,1521.24,76.06,1.0,Credit Card,True,App,32.12,58.8435,-18.5315,Mozilla/5.0... (Simulado),0x79fe4d6,0,v2.4.1,TXN-602859.txt
TXN-602860,2025-10-28T15:01:21.987297,STORE-018,SKU-00111,UK,Josue Castañeda,user_2860@uk.com,47.0,USD,713.66,101.95,0.79,Cash,True,App,13.92,56.7042,-87.1958,Mozilla/5.0... (Simulado),0x5b96c380,0,v2.4.1,TXN-602860.txt
TXN-602861,2025-09-14T15:01:22.004324,STORE-010,SKU-00018,México,Ángel Niño,user_2861@méxico.com,38.0,EUR,22093.61,2524.98,17.5,Cash,1,Social,5.9,79.0011,9.367,Mozilla/5.0... (Simulado),0x621120af,1,v2.4.1,TXN-602861.txt
TXN-602862,2026-02-20T15:01:22.023126,STORE-001,SKU-00083,UK,Josue Castañeda,user_2862@uk.com,42.0,GBP,562.15,80.31,0.79,N/A,Si,Store,8.66,23.6632,-3.5172,Mozilla/5.0... (Simulado),0xfd5c9858,1,v2.4.1,TXN-602862.txt
TXN-602863,2025-10-18T15:01:22.044378,STORE-015,SKU-00026,España,Null User,user_2863@españa.com,39.0,EUR,356.83,53.52,0.92,Credit Card,No,App,16.52,-49.5996,-176.1452,Mozilla/5.0... (Simulado),0x989eced,0,v2.4.1,TXN-602863.txt
TXN-602864,2025-11-06T15:01:22.063175,STORE-017,SKU-00114,USA,Null User,user_2864@usa.com,29.0,USD,1520.88,76.04,1.0,Cash,Si,Social,47.09,-63.788,-40.4801,Mozilla/5.0... (Simulado),0xfdf7f87a,0,v2.4.1,TXN-602864.txt
TXN-602865,2025-06-02T15:01:22.097473,STORE-004,SKU-00052,Colombia,Ángel Niño,user_2865@colombia.com,24.0,COP,6153394.8,835103.58,4100.0,N/A,False,Social,28.44,-32.0297,120.4768,Mozilla/5.0... (Simulado),0xeaca77d9,0,v2.4.1,TXN-602865.txt
TXN-602866,2025-11-20T15:01:22.115898,STORE-001,SKU-ERROR-9605,UK,Ángel Niño,user_2866@uk.com,50.0,GBP,110.6,15.8,0.79,Credit Card,1,Web,22.91,20.2352,-113.1796,Mozilla/5.0... (Simulado),0xfab4a031,0,v2.4.1,TXN-602866.txt
TXN-602867,2025-06-21T15:01:22.133018,STORE-004,SKU-00135,Colombia,Ángel Niño,user_2867@colombia.com,28.0,COP,4445515.2,603319.92,4100.0,N/A,1,Web,22.6,89.5972,-137.1172,Mozilla/5.0... (Simulado),0x6f97ba1f,0,v2.4.1,TXN-602867.txt
TXN-602868,2026-02-09T15:01:22.150045,STORE-006,SKU-00123,UK,Null User,user_2868@uk.com,37.0,GBP,188.94,26.99,0.79,Unknown,0,App,21.67,47.4386,-131.462,Mozilla/5.0... (Simulado),0x4b45c8a0,1,v2.4.1,TXN-602868.txt
TXN-602869,2025-12-27T15:01:22.171684,STORE-014,SKU-00002,USA,Müller S.,user_2869@usa.com,34.0,USD,533.51,26.68,1.0,Crypto,True,Social,9.77,4.9816,-157.7429,Mozilla/5.0... (Simulado),0x7c62af44,0,v2.4.1,TXN-602869.txt
TXN-602870,2026-02-24T15:01:22.189434,STORE-006,SKU-00143,UK,Josue Castañeda,user_2870_wrong_mail,36.0,GBP,407.13,58.16,0.79,N/A,No,Web,10.43,-31.9282,26.9088,Mozilla/5.0... (Simulado),0xba9484c7,0,v2.4.1,TXN-602870.txt
TXN-602871,2025-10-16T15:01:22.210472,STORE-007,SKU-00056,España,---,user_2871@españa.com,44.0,EUR,982.85,147.43,0.92,Unknown,0,App,46.05,-70.258,126.0592,Mozilla/5.0... (Simulado),0xac1a00b4,0,v2.4.1,TXN-602871.txt
TXN-602872,2025-08-31T15:01:22.232539,STORE-017,SKU-00025,USA,Josue Castañeda,user_2872_wrong_mail,,USD,225.81,11.29,1.0,Credit Card,Si,Store,46.89,-28.7412,178.8213,Mozilla/5.0... (Simulado),0x3788212d,0,v2.4.1,TXN-602872.txt
TXN-602873,2026-01-03T15:01:22.252809,STORE-002,SKU-00094,USA,Müller S.,user_2873_wrong_mail,17.0,USD,1144.75,57.24,1.0,Cash,Si,Social,36.14,-68.438,79.0815,Mozilla/5.0... (Simulado),0x19b7d268,0,v2.4.1,TXN-602873.txt
TXN-602874,2025-05-22T15:01:22.269755,STORE-016,SKU-00059,Colombia,Null User,user_2874@colombia.com,34.0,COP,1073954.0,145750.9,4100.0,N/A,1,Store,39.04,40.0582,132.1426,Mozilla/5.0... (Simulado),0x37564260,0,v2.4.1,TXN-602874.txt
TXN-602875,2026-01-18T15:01:22.288664,STORE-008,SKU-00075,UK,---,user_2875@uk.com,39.0,GBP,211.96,30.28,0.79,Unknown,No,Social,20.47,-3.437,-80.6986,Mozilla/5.0... (Simulado),0xd7c128c4,0,v2.4.1,TXN-602875.txt
TXN-602876,2025-10-15T15:01:22.306488,STORE-019,SKU-00081,USA,---,user_2876@usa.com,20.0,USD,606.24,30.31,1.0,Unknown,False,Store,16.27,42.8228,-149.9498,Mozilla/5.0... (Simulado),0x58f811f,0,v2.4.1,TXN-602876.txt
TXN-602877,2025-11-05T15:01:22.325731,STORE-018,SKU-00128,UK,Josue Castañeda,user_2877_wrong_mail,39.0,GBP,128.27,18.32,0.79,Credit Card,False,App,37.53,49.1477,-164.3121,Mozilla/5.0... (Simulado),0x2722508,1,v2.4.1,TXN-602877.txt
TXN-602878,2025-11-03T15:01:22.345669,STORE-017,SKU-00008,USA,Müller S.,user_2878@usa.com,33.0,USD,706.16,35.31,1.0,Credit Card,1,Social,21.69,71.5845,80.9537,Mozilla/5.0... (Simulado),0xb49f24ac,1,v2.4.1,TXN-602878.txt
TXN-602879,2025-10-27T15:01:22.366878,STORE-004,SKU-00136,Colombia,Josue Castañeda,user_2879@colombia.com,20.0,COP,6007082.2,815246.87,4100.0,Crypto,No,App,22.33,60.2023,-66.6895,Mozilla/5.0... (Simulado),0x610b6d9,0,v2.4.1,TXN-602879.txt
TXN-602880,2025-04-16T15:01:22.384545,STORE-006,SKU-00023,UK,---,user_2880@uk.com,57.0,GBP,833.99,119.14,0.79,Unknown,0,Web,7.57,45.5488,160.8298,Mozilla/5.0... (Simulado),0xd8d5d60a,1,v2.4.1,TXN-602880.txt
TXN-602881,2025-05-29T15:01:22.402778,STORE-015,SKU-00105,España,---,user_2881@españa.com,45.0,EUR,820.26,123.04,0.92,N/A,True,Social,11.82,-57.1002,-18.4488,Mozilla/5.0... (Simulado),0x7ac6d229,0,v2.4.1,TXN-602881.txt
TXN-602882,2026-01-21T15:01:22.424774,STORE-012,SKU-00145,México,Müller S.,user_2882@méxico.com,30.0,MXN,2023.94,231.31,17.5,N/A,Si,App,43.9,-6.3945,-149.2243,Mozilla/5.0... (Simulado),0x92d58248,1,v2.4.1,TXN-602882.txt
TXN-602883,2026-01-08T15:01:22.440050,STORE-006,SKU-00109,UK,Null User,user_2883@uk.com,48.0,GBP,1135.34,162.19,0.79,Crypto,False,Store,8.17,83.7812,-99.2373,Mozilla/5.0... (Simulado),0xc7f18b51,1,v2.4.1,TXN-602883.txt
TXN-602884,2025-05-04T15:01:22.460640,STORE-009,SKU-00115,USA,---,user_2884@usa.com,30.0,USD,538.24,26.91,1.0,Unknown,No,Store,44.24,35.7551,-125.6946,Mozilla/5.0... (Simulado),0x493f6edf,0,v2.4.1,TXN-602884.txt
TXN-602885,2025-10-27T15:01:22.478114,STORE-015,SKU-00071,España,Null User,user_2885@españa.com,54.0,EUR,327.77,49.17,0.92,Cash,No,Web,31.91,64.2929,-41.1004,Mozilla/5.0... (Simulado),0xbdaab534,1,v2.4.1,TXN-602885.txt
TXN-602886,2025-12-17T15:01:22.499513,STORE-015,SKU-00018,España,Null User,user_2886@españa.com,,EUR,1161.49,174.22,0.92,N/A,No,Social,33.35,3.9783,-178.9316,Mozilla/5.0... (Simulado),0xd26362d3,0,v2.4.1,TXN-602886.txt
TXN-602887,2025-09-10T15:01:22.525299,STORE-020,SKU-00034,México,Ángel Niño,user_2887@méxico.com,26.0,MXN,18296.35,2091.01,17.5,Crypto,1,App,22.35,-71.4529,81.2762,Mozilla/5.0... (Simulado),0x853d5c1e,0,v2.4.1,TXN-602887.txt
TXN-602888,2025-10-08T15:01:22.542417,STORE-005,SKU-00137,México,---,user_2888@méxico.com,28.0,MXN,26985.28,3084.03,17.5,Credit Card,0,Web,43.58,24.8647,-34.8697,Mozilla/5.0... (Simulado),0x97daa08f,1,v2.4.1,TXN-602888.txt
TXN-602889,2025-08-31T15:01:22.559709,STORE-007,SKU-00147,España,Null User,user_2889_wrong_mail,,EUR,667.57,100.14,0.92,N/A,False,Social,30.54,79.1994,174.6053,Mozilla/5.0... (Simulado),0xab25efb4,0,v2.4.1,TXN-602889.txt
TXN-602890,2025-03-06T15:01:22.577240,STORE-013,SKU-00096,USA,Null User,user_2890@usa.com,29.0,USD,1413.27,70.66,1.0,Credit Card,0,Web,21.27,-69.8715,-144.7829,Mozilla/5.0... (Simulado),0x116999b1,0,v2.4.1,TXN-602890.txt
TXN-602891,2025-07-26T15:01:22.599843,STORE-015,SKU-00014,España,Null User,user_2891@españa.com,51.0,EUR,1349.14,202.37,0.92,Crypto,1,Store,44.28,8.4665,161.9796,Mozilla/5.0... (Simulado),0x5475f6ea,0,v2.4.1,TXN-602891.txt
TXN-602892,2026-01-17T15:01:22.617900,STORE-009,SKU-00113,USA,Müller S.,user_2892@usa.com,,EUR,910.24,45.51,1.0,Unknown,0,Store,32.84,-67.9862,-20.7635,Mozilla/5.0... (Simulado),0x948bd380,0,v2.4.1,TXN-602892.txt
TXN-602893,2025-06-28T15:01:22.635666,STORE-003,SKU-00132,Colombia,Null User,user_2893_wrong_mail,32.0,COP,2479106.0,336450.1,4100.0,Crypto,False,Store,11.15,69.3613,65.3787,Mozilla/5.0... (Simulado),0xeb815591,0,v2.4.1,TXN-602893.txt
TXN-602894,2025-09-06T15:01:22.657950,STORE-008,SKU-00054,UK,Müller S.,user_2894@uk.com,28.0,GBP,704.67,100.67,0.79,Credit Card,0,App,42.37,-7.1541,-86.9732,Mozilla/5.0... (Simulado),0xd267e105,0,v2.4.1,TXN-602894.txt
TXN-602895,2025-10-06T15:01:22.677252,STORE-009,SKU-00029,USA,Müller S.,user_2895_wrong_mail,17.0,USD,578.89,28.94,1.0,Unknown,No,Social,19.15,72.0073,17.1521,Mozilla/5.0... (Simulado),0x96d65765,0,v2.4.1,TXN-602895.txt
TXN-602896,2025-04-20T15:01:22.696810,STORE-018,SKU-00080,UK,Ángel Niño,user_2896@uk.com,,GBP,1172.16,167.45,0.79,Unknown,No,Web,31.35,-34.3431,-4.2801,Mozilla/5.0... (Simulado),0xe7e95819,0,v2.4.1,TXN-602896.txt
TXN-602897,2025-08-14T15:01:22.710967,STORE-012,SKU-00102,México,---,user_2897_wrong_mail,33.0,MXN,16873.88,1928.44,17.5,Cash,No,Social,9.4,87.3114,104.9871,Mozilla/5.0... (Simulado),0x14ac2f25,0,v2.4.1,TXN-602897.txt
TXN-602898,2025-09-15T15:01:22.734381,STORE-006,SKU-00020,UK,Müller S.,user_2898@uk.com,48.0,GBP,1100.93,157.28,0.79,Crypto,True,Store,28.69,-16.1346,-89.6649,Mozilla/5.0... (Simulado),0xde013200,0,v2.4.1,TXN-602898.txt
TXN-602899,2025-07-11T15:01:22.756614,STORE-001,SKU-00082,UK,Ángel Niño,user_2899@uk.com,52.0,GBP,1101.71,157.39,0.79,Credit Card,True,Store,9.62,-59.7973,-133.5654,Mozilla/5.0... (Simulado),0x8d5b3dbf,0,v2.4.1,TXN-602899.txt
TXN-602900,2025-05-01T15:01:22.808147,STORE-005,SKU-00004,México,---,user_2900_wrong_mail,,MXN,26445.79,3022.38,17.5,Cash,False,App,16.71,-16.7068,73.2879,Mozilla/5.0... (Simulado),0xcdbff12,1,v2.4.1,TXN-602900.txt
TXN-602901,2025-05-24T15:01:22.829054,STORE-002,SKU-00063,USA,Müller S.,user_2901@usa.com,32.0,USD,754.26,37.71,1.0,N/A,False,Web,48.96,55.8948,39.1407,Mozilla/5.0... (Simulado),0xe1d9a1f1,0,v2.4.1,TXN-602901.txt
TXN-602902,2026-01-13T15:01:22.847079,STORE-010,SKU-00002,México,Müller S.,user_2902@méxico.com,27.0,MXN,9336.46,1067.02,17.5,N/A,Si,App,18.66,-54.0102,-121.1143,Mozilla/5.0... (Simulado),0x7ac61d54,1,v2.4.1,TXN-602902.txt
TXN-602903,2025-09-17T15:01:22.868885,STORE-016,SKU-00149,Colombia,Josue Castañeda,user_2903@colombia.com,,COP,2416138.2,327904.47,4100.0,Crypto,False,App,24.94,-62.6806,10.6245,Mozilla/5.0... (Simulado),0x1a883c2c,0,v2.4.1,TXN-602903.txt
TXN-602904,2025-07-06T15:01:22.892646,STORE-014,SKU-00084,USA,Josue Castañeda,user_2904@usa.com,37.0,USD,244.22,12.21,1.0,Unknown,1,Store,31.53,62.0672,-177.9767,Mozilla/5.0... (Simulado),0xc232bf6d,0,v2.4.1,TXN-602904.txt
TXN-602905,2025-06-16T15:01:22.909889,STORE-010,SKU-00061,México,Null User,user_2905@méxico.com,29.0,MXN,7612.15,869.96,17.5,N/A,1,Store,47.79,79.3123,-81.8627,Mozilla/5.0... (Simulado),0x8f840939,0,v2.4.1,TXN-602905.txt
TXN-602906,2025-06-19T15:01:22.929256,STORE-010,SKU-00016,México,Müller S.,user_2906@méxico.com,29.0,MXN,26110.14,2984.02,17.5,Credit Card,False,App,31.34,49.5286,114.7352,Mozilla/5.0... (Simulado),0x535fbcb4,0,v2.4.1,TXN-602906.txt
TXN-602907,2025-02-27T15:01:22.949523,STORE-006,SKU-ERROR-3276,UK,Ángel Niño,user_2907_wrong_mail,33.0,GBP,110.6,15.8,0.79,Unknown,1,Store,34.23,-42.4174,165.4528,Mozilla/5.0... (Simulado),0xbbeca9eb,0,v2.4.1,TXN-602907.txt
TXN-602908,2025-11-11T15:01:22.969897,STORE-007,SKU-00048,España,Null User,user_2908@españa.com,46.0,USD,1235.4,185.31,0.92,Credit Card,False,App,42.54,-26.2765,-75.2872,Mozilla/5.0... (Simulado),0xd56dbf0c,0,v2.4.1,TXN-602908.txt
TXN-602909,2025-05-09T15:01:22.993817,STORE-012,SKU-00014,México,---,user_2909@méxico.com,31.0,MXN,25663.01,2932.92,17.5,Credit Card,0,Web,43.57,21.4725,-109.5255,Mozilla/5.0... (Simulado),0xb7858a9,0,v2.4.1,TXN-602909.txt
TXN-602910,2025-11-24T15:01:23.013493,STORE-020,SKU-00022,México,---,user_2910@méxico.com,21.0,MXN,14579.7,1666.25,17.5,Crypto,False,App,41.37,-7.0437,63.7464,Mozilla/5.0... (Simulado),0x5cc197a6,0,v2.4.1,TXN-602910.txt
TXN-602911,2026-02-12T15:01:23.030484,STORE-014,SKU-00135,USA,Müller S.,user_2911@usa.com,31.0,USD,1084.27,54.21,1.0,Unknown,1,Store,23.95,-18.1909,-142.1311,Mozilla/5.0... (Simulado),0xd406338e,0,v2.4.1,TXN-602911.txt
TXN-602912,2026-01-17T15:01:23.048473,STORE-015,SKU-00086,España,Josue Castañeda,user_2912@españa.com,44.0,EUR,1084.95,162.74,0.92,Crypto,False,App,19.03,52.0553,-16.5455,Mozilla/5.0... (Simulado),0x11a8115,1,v2.4.1,TXN-602912.txt
TXN-602913,2025-04-10T15:01:23.068766,STORE-002,SKU-00049,USA,Null User,user_2913@usa.com,38.0,USD,631.02,31.55,1.0,Unknown,False,App,20.08,-14.5872,-142.023,Mozilla/5.0... (Simulado),0x2a2b9665,0,v2.4.1,TXN-602913.txt
TXN-602914,2025-03-27T15:01:23.087307,STORE-006,SKU-00054,UK,Null User,user_2914@uk.com,37.0,JPY,704.67,100.67,0.79,Crypto,Si,Social,33.77,-87.5136,-72.2521,Mozilla/5.0... (Simulado),0x74f1060b,0,v2.4.1,TXN-602914.txt
TXN-602915,2025-04-08T15:01:23.101935,STORE-007,SKU-00146,España,Josue Castañeda,user_2915@españa.com,37.0,EUR,248.18,37.23,0.92,N/A,False,Social,21.79,58.9505,80.9693,Mozilla/5.0... (Simulado),0xb8c9f76d,1,v2.4.1,TXN-602915.txt
